cardId,exampleId,wordsBefore,wordsAfter,beforeHash,afterHash,rationale,reviewType,independentReview,liveTested
D128,D128-single-b,36,29,d9122d621eb2dae17d835806ea1011c6880fe9b8babae068eaacbd8d8202f201,cc00000e8e288f460835cefcbdd3fce57b9bb216405bf49040097122fb14f8c1,A has someone else test an explanation or dangerous question before deciding how publicly to commit.,internal-editorial-rewrite,False,False
D129,D129-single-a,30,34,547759500d2719933ca9ce8d343a876f47f3ba9e15ab22b7330ebace693f49cb,ef3c116b6e704b11238a9df84317fccf75079c44f32f1361725c5643be8497f2,A seeks explicit credit for the first clue or design before group ownership erases the contribution.,internal-editorial-rewrite,False,False
D129,D129-single-b,33,36,fb0e8f9102d330c3976779e04dd15379d888caa20ac0acd66db7d70a95daeda6,ccb3229168305a34a1a2c4458a4b834f5ad4544714164d6183f6fb3878d53af1,A seeks explicit credit for the first clue or design before group ownership erases the contribution.,internal-editorial-rewrite,False,False
D130,D130-single-a,37,46,56cf996ceff0a04940fbdd737f1a8736a93a17350e3530a8a064f8afb51e3aa8,1d097e8a9d4a36bb87bc276a8b06b5b793081cbe60dc45d845ef6d125e54396b,A forces an explicit tradeoff between honest disclosure and protecting an existing confidence.,internal-editorial-rewrite,False,False
D130,D130-single-b,35,35,11b2e5ae0016d0c44212a4dd5e1165a46d4973ba767038e7c827b0eca70a2754,94bc059ae9382c13bd40ab212cfd8ef06dd0db42fa9eba43bcb20a128111ecc7,A forces an explicit tradeoff between honest disclosure and protecting an existing confidence.,internal-editorial-rewrite,False,False
D131,D131-single-a,36,38,2ef6d3a24b009edf37244a4b1e51b20c9a4bb851db215cec55e30c2170e5d184,9423305cf13920f90083a319e290351f364fdc6c828e9795309c9feb0c509565,"A offers graduated disclosures and tests where B would take each one, rather than demanding instant trust.",internal-editorial-rewrite,False,False
D131,D131-single-b,32,29,902058336b9f3df517af9315ee4c0819446b3b7477c2073331e97bd8a972034d,28b66ad3de38f992cb9fb6725d41ef7fbbf403858970cd389f178cd4cf920df3,"A offers graduated disclosures and tests where B would take each one, rather than demanding instant trust.",internal-editorial-rewrite,False,False
D132,D132-single-a,36,37,1dedf2cb5b5224a1d660aaa09560c7c768acd668fc923379905e94aa6846e412,3a7c6b449a9bb6be31fd87074351aa21214c978457c1e9b0fe6b4a4e9b3ef804,A pursues the original evidence rather than accepting B's summary or control over access.,internal-editorial-rewrite,False,False
D132,D132-single-b,33,35,50a1377214c4b792182b895ecc68d346ba636b6de14f11a82646e1a0ad4c8704,cb04515247b17e51dd5527fcdb0a63cb87cb899bf8b98b3e461e23eb2ca0b666,A pursues the original evidence rather than accepting B's summary or control over access.,internal-editorial-rewrite,False,False
D133,D133-single-a,37,40,6d936f0207f6e65ffcde6343424ed3d37b55e424824eacb479d3397eb34d6e38,4a49beff1df8a1638d89fb866ba518329f69911fcf291866a00db0cecc84d2d7,A redirects evidence of their responsibility to a plausible safer cause; each clue changes the diversion.,internal-editorial-rewrite,False,False
D133,D133-single-b,32,28,3e64ac06eb6904140fbc622fbc89b8b885a46b519a24abe556921e90efd4c718,e65fba0842500c07043dace8c88ed967f3ee4f140e6d301f60cf5ec12f1db314,A redirects evidence of their responsibility to a plausible safer cause; each clue changes the diversion.,internal-editorial-rewrite,False,False
D134,D134-single-a,41,41,e6f4659115a44a6bfdeebe1f29c5e09a57a936a7aa7d0a39c302395ffecfeba4,c2d6e8a20ada253808d81f5963f2f62313ee687269483213112d06286bb41b53,One incriminating detail is avoided through increasingly urgent distractions.,internal-editorial-rewrite,False,False
D134,D134-single-b,37,37,e9c880e07448e13cb1681892c403371f771760f1ff4eecb35ba966e1a1240fc0,ff23b379e12b6e9ba1ba8d38b6787aa7b74029d551732647981293301c2e0004,One incriminating detail is avoided through increasingly urgent distractions.,internal-editorial-rewrite,False,False
D135,D135-single-a,38,38,0af0c0c36e87a6a21d69a205efed50b88ddc265dece5ab3e008193f68f2a9385,2bbac57eae25fe97081b8d74a0c47b138bb145168f11cbb8d0c32485b4e7c02a,"A edits truth to preserve useful information while withholding cruel wording, maintaining the distinction under challenge.",internal-editorial-rewrite,False,False
D135,D135-single-b,38,40,a11339d345e27a1c4f089304941ff325ceb2a8ef648fb0ebb64af3bab1e484a9,29190c03834456e3c8d96135d83637c4622b3d0fcedd988e2efb441571b98d3c,"A edits truth to preserve useful information while withholding cruel wording, maintaining the distinction under challenge.",internal-editorial-rewrite,False,False
D136,D136-single-a,39,40,7a9759b2f5417984c51237d5a83900d0783360ba5e49f457356eb24eaac35b25,351625cc8c0a97c4b34a40750112c3f27bb7f90a57420e9e4e59b96d2ade4d75,"A offers a small personal admission to draw out B's motive, shifting from what happened to why.",internal-editorial-rewrite,False,False
D136,D136-single-b,39,40,7171d3f7ef40e8848b2869bd870dd05cedbacf86b25519dfa5c55f340f561e4e,920195570fefd5dc15ba85b3e6285ad7507a0d90e0d0727439fe36041f906152,"A offers a small personal admission to draw out B's motive, shifting from what happened to why.",internal-editorial-rewrite,False,False
D137,D137-single-a,40,35,78b9dde3ddb34be1e1dc793ca55c244ca1874e323cfe8c4b3be2bebad6073935,d241db6559a278939595bf9f497babc037855d76dbfca4cfe8afe0e105f2c4cc,"A insists that each failed step was already intended, preserving the plan's supposed authorship.",internal-editorial-rewrite,False,False
D137,D137-single-b,31,27,1195b73166308ca437e2447931300d5ae68e314867d03669fa4bf885f627958f,87a2b480fcaa641423bed4c0681cfda78bf656c6416054d107fdc2446db1e9ad,"A insists that each failed step was already intended, preserving the plan's supposed authorship.",internal-editorial-rewrite,False,False
D138,D138-single-a,40,37,c1302344f68a15775517690f0e12c969683ef0b181a43526622a8b1373ebc3f8,2e4f228c3698ba3850e08be912189ad27ca6ebc768f21938d5a0953818f2b87e,A learns investigative procedure from B's answers while claiming to have anticipated each discovery.,internal-editorial-rewrite,False,False
D138,D138-single-b,32,33,ec0a4f8b0d8c248a53de39200f7763a30d864f053e31acc1db07eebcee2784a4,e6d84d98e0fb5666d1155b7041b86342b76ab647e1ed1ee35ade55fc0dca2d2e,A learns investigative procedure from B's answers while claiming to have anticipated each discovery.,internal-editorial-rewrite,False,False
D139,D139-single-a,35,31,da60188944edf098ad14eb85199b1a7ef7e6ff19e4b2dc851e3e28262363e14c,6fb9cf1729dc8c5a71d0b91b59dd0814720a162641f3b07863b1021dd3481e0b,"A claims priority over each deduction, turning collaboration into a contest over who knows first.",internal-editorial-rewrite,False,False
D139,D139-single-b,30,28,e5e14e6d318d207363217bfe0689ccb5f896fa1e8e57e2ff5accea5da9f6d9dd,f2315683295d78beec2e5986e36443096705f0c793e48799de3777cd73238e8e,"A claims priority over each deduction, turning collaboration into a contest over who knows first.",internal-editorial-rewrite,False,False
D140,D140-single-a,34,29,8577e0366b53f85a850604fc0c9027f2c9fd93a88d3dfc9e5bb6ffcfd62e5460,40dc238308409192065e987cedd3e86a6e75036e5f920d296214a06e65f60fe9,A celebrates setbacks as improvements in sophistication rather than claiming they were planned originally.,internal-editorial-rewrite,False,False
D140,D140-single-b,28,34,cd1851579678e4ee020e1b8c05787b3a7d3e418c167e35ed672a11a3dd7944bc,e133cb7abb712999edce0c368d6ab2869f6a3b4af54bc414514a4393b5f51a22,A celebrates setbacks as improvements in sophistication rather than claiming they were planned originally.,internal-editorial-rewrite,False,False
D141,D141-single-a,34,26,a71e90d64902112be43692cb7b7793c159972e12714ee190aaf8f6a393e197b0,ce391eb57d66838d0793dc16a34b3b909f60cf4143a3767f5c350c441ba5a67d,Reassuring warmth remains while the actual information supplied diminishes with every question.,internal-editorial-rewrite,False,False
D141,D141-single-b,33,24,23ac7ba4e29d90e51453981146a30b7ee0f80d9aae37efcd0a69949e09282d81,bbc36e3cf6d83c75989adf610d4e82e49a4947d5695bb03dff547f3d68109683,Reassuring warmth remains while the actual information supplied diminishes with every question.,internal-editorial-rewrite,False,False
D142,D142-single-a,31,30,3ae81aa4cebfaf39261ccb7877c7351131e88d1711d52133af0acc6c65ea5d28,95839eb199eed8d3e4babdef300d07f65d3d168626d5bb2b42d70e9f3d2260b7,"Facts and confessions are priced in reciprocal information, with each instalment becoming a separate trade.",internal-editorial-rewrite,False,False
D142,D142-single-b,35,30,aed1e2bce5e998c8eae4afa5d1bb908898720b0fd04d3e4425f46d830c7fb608,5cb4160a8c364faab5f99d34de31fe49c03eb8296fd6f3495799b8c8db039238,"Facts and confessions are priced in reciprocal information, with each instalment becoming a separate trade.",internal-editorial-rewrite,False,False
D143,D143-single-a,31,30,d7cc5bd4a8992314a1d19a1205a54b771d2db77a53bf8fa7682870218f273034,6405e34f46828d2c41e6dd4457ba9b5c27cf6b3ba118e8f57f8d5d1bbeecbfe0,A is technically honest by narrowing the scope of each question and refusing unasked details.,internal-editorial-rewrite,False,False
D143,D143-single-b,34,29,f853284cde1287c81e19e8ca1c9c30f8d7bc3d2905f3547c51d7f2f09f61f366,b2d787563e8c4f344c82fef20bb1382944368a95941af423a7acd936a2333b0c,A is technically honest by narrowing the scope of each question and refusing unasked details.,internal-editorial-rewrite,False,False
D144,D144-single-a,31,27,0ed8139652b5101d6c0548d6e3dae1eebc5205836689ffb49dc78758cbc57546,d71a3f260cc9b6ddbefc3082d9902a3bd57595ab50e96866cc995e6d93959655,"Every failed clue or denial enlarges A's conspiracy, rather than eliminating possibilities.",internal-editorial-rewrite,False,False
D144,D144-single-b,36,30,fee37928961f25eeee187e69b67b4fb7eae4d73d81f33970d057a00ccabfc918,7127420dcbc17a034ff1e3edac8be40301e3596a62a9d67960be5792014847ec,"Every failed clue or denial enlarges A's conspiracy, rather than eliminating possibilities.",internal-editorial-rewrite,False,False
D145,D145-single-a,35,38,f0f31fcd7f98d8b29e6d33890aa2d5f655988c752fb7d30e7b745a7f74b7d8ac,0d84f29881d8398fe43c34045a5fe34099c70d443bc2f7873de8c9c6ba64d5f2,A recruits ordinary social treatment of an absurd premise until B has a practical role within it.,internal-editorial-rewrite,False,False
D145,D145-single-b,39,36,0cba975e8d2392b7832bc41184c25792e3b1db71f520313effb1003f9afc991d,87718dde591c15df655eb33df3eb58166f584f553a1c915440aa7901072a0d99,A recruits ordinary social treatment of an absurd premise until B has a practical role within it.,internal-editorial-rewrite,False,False
D146,D146-single-a,32,35,8ee6bc47be809b16f2791605552a685b06c7a88402bcc0938dce093cfff0e454,b48fcd5fbc40a933c154a6c13dde4de406a6bcfec5c83f64f1396248ccdaa5c4,"A keeps B engaged until a prophecy receives fulfillment or an agreed revision, not simply endless waiting.",internal-editorial-rewrite,False,False
D146,D146-single-b,32,40,b52b2fb0c4df2b04d197d3e5e9208bba1f32cccffa5358e7017cd7f028f80684,38797f4f0e45f8a4ba595dfebafaaa00727047bb3d137ee5c5287883a900a817,"A keeps B engaged until a prophecy receives fulfillment or an agreed revision, not simply endless waiting.",internal-editorial-rewrite,False,False
D147,D147-single-a,31,26,1f4deefd8a5ab8a4fce66afbdbd44f287dd6ac641829eca66f4374668bb7ff81,7d7206b12378f7fabb3f589e0c6b01a9108f87489218a9ef47a68e2831bda11f,A requests an apology to a concrete object or impossible rule and negotiates the language of that apology.,internal-editorial-rewrite,False,False
D147,D147-single-b,26,33,9c07088f37dc79ca3011e108b96db84f289f9868ef9821da2745a19739e5aa9c,760dec77d81dde4de158ff01d9f1081c86f61828311e7fef5f681adcdbc03421,A requests an apology to a concrete object or impossible rule and negotiates the language of that apology.,internal-editorial-rewrite,False,False
D148,D148-single-a,31,29,2181b68d1fde3b0f1fe1b649ac488ea06bdb2c9b7d0c56da6f5d212325b7124b,d295f169874df987afecafbb58eb75bf4e5e23926db9f17fa05b961ec5e7310e,A seeks explicit approval of one impossible plan while making each clarification stranger.,internal-editorial-rewrite,False,False
D148,D148-single-b,34,34,293b3c4975108503f152eea63c633825935cb7431fdfdbafbe7acc993cf9cb9f,dcdb9bb559104a554342dbcb6ee1b7772c8f603172d74be3b43ba741f24049eb,A seeks explicit approval of one impossible plan while making each clarification stranger.,internal-editorial-rewrite,False,False
D149,D149-single-a,34,35,d1c28baf40e4d2e399534a857386fa18c9c21f516fe7d448e2bba06a49e7cca3,7e2786c26fa6f8aec4711c36527f31432528ecbb1fc642360ccd7c1cbb17ee69,"A delegates the impossible component while retaining a simple task, supplying absurd practical instructions when challenged.",internal-editorial-rewrite,False,False
D149,D149-single-b,34,36,f6b2457a9860d93ed179be90e14d56fb670374db74029b0a63c51941c850741a,df998078fd54facf55e17b73efd8b82314eb790cda555e693bd15aeda5fd453e,"A delegates the impossible component while retaining a simple task, supplying absurd practical instructions when challenged.",internal-editorial-rewrite,False,False
D150,D150-single-a,37,41,e75989e4d2ea6660fd620d84ce88274bf9937a674a4743dfe42e080f365dfe4a,cc83e9bcb56a2467bf45bc8299c89fa62e34c010d7f7c86cce970c39e2cd43f2,A investigates the rules of an impossible event through concrete tests instead of accepting arbitrary changes.,internal-editorial-rewrite,False,False
D150,D150-single-b,32,32,c900a394910cc580bb1ba7922053ebea05a4e43b105d78a9458437fb1d59c1b6,fb64891c058fef90247ed4966aa87c2e11df36c1a1c6bc7d6e9793070d5e31f2,A investigates the rules of an impossible event through concrete tests instead of accepting arbitrary changes.,internal-editorial-rewrite,False,False
D151,D151-single-a,32,36,72adaa7b3029e50f9901892d72974d751c1018c3014091f61dbd7ae8b3ab045f,10b765a2fbbace5cd127afb859b8d8330598620c005cdfcf35c2eb271c4c5fc7,A recruits cooperation with an impossible interpretation by identifying a useful next action within it.,internal-editorial-rewrite,False,False
D151,D151-single-b,31,31,3d99983056196aee81b373f3af27e94bc6621ffc10cecb8c23b61f9d409e4e4f,af1c63649ea206f3fdbdb5b4e1dbc2b188c6759710fa97caac7a1bd2015d4b94,A recruits cooperation with an impossible interpretation by identifying a useful next action within it.,internal-editorial-rewrite,False,False
D152,D152-single-a,36,34,79ec892370ffd72d3dc2e2133970a1c4f6ab7dfbfc5ab06bd24e4ff846f95b64,497fd4580c9e569126ed70f2a576e587e77e4d73a6f15b1c4ecfe787f646c1ca,A sends B to test the impossible claim first while keeping a credible observation role for themselves.,internal-editorial-rewrite,False,False
D152,D152-single-b,29,32,10031c090c219a56cca5e55d8b19f11d9c6945016bf4fa5566a746b44ccb78f0,1cc9f302aaa9e6fa01f0488560efc1b83e3f5faed7b08fd312e8558fcfed754d,A sends B to test the impossible claim first while keeping a credible observation role for themselves.,internal-editorial-rewrite,False,False
D153,D153-single-a,36,38,1696e5b7d6f84cb26709c4af7a40f562ecebb7c4b18befcf48d9ee4bc88167fa,c61105cfd257cd919a2c6dabe91eac6a241e264489bb17544132194b9d87d50c,"A insists on credit for early belief or prediction, not merely for seeing the impossible now.",internal-editorial-rewrite,False,False
D153,D153-single-b,36,36,cd73c9f76c71b3f1ad50f4684cd8879bd0636fedb8e7baa67b14d4dc49af00b4,a589945aa656baf0f8a45943ce47bb52c056593eee4090bc6bacf9b0ae447563,"A insists on credit for early belief or prediction, not merely for seeing the impossible now.",internal-editorial-rewrite,False,False
D154,D154-single-a,33,33,1abedf71bfa5b0e9ce38d06b19a224f66bb1979bba1f8d9896a43ec1cc2590ab,ca34e4c9cad6c62c4a9b9d1686a12417317886c4d0f3280ac16c933b55e0aa09,A forces a choice between two explanations so action can follow a consistent rule.,internal-editorial-rewrite,False,False
D154,D154-single-b,38,28,2779f586980c80a27b0e61b8cd9c8c0f582aab88381a2a75eb39e001fc37e21a,44c51f8b759965e5ed7e348c5911df9e9d987139750bf7f7f1bd1bab63571138,A forces a choice between two explanations so action can follow a consistent rule.,internal-editorial-rewrite,False,False
D155,D155-single-a,36,36,42d186d2fbd10550ae5a1c57bdfb1720d489aac0203ce4dd404a2bc0cee090d7,46e72c894b81ba1b90761e90adf9fc43e2c83dd9948d6be3315eef26e8d86bb7,"A requests a concrete choice that only makes sense within the impossible premise, without demanding verbal belief.",internal-editorial-rewrite,False,False
D155,D155-single-b,31,31,2169bd6259180c1dd065e76ef5527864b29a27c8dbd21fd77eebdbc86bad2f52,b658d0245980c0cd5fb78e84eebe1bab89aa4661894c045c6cbd9f03a5be9311,"A requests a concrete choice that only makes sense within the impossible premise, without demanding verbal belief.",internal-editorial-rewrite,False,False
D156,D156-single-a,39,38,faf35f660b7fea36295f0af6b0f5c1b1f90d44758d3bb3fd80bfcb1b1060c506,090cccfbf4dfa890a3e6e95adc0b524ec2e6dd04f21f5f65653ea12bdb621265,A asks B to stop relying on the ordinary explanation and take one action under the unusual one.,internal-editorial-rewrite,False,False
D156,D156-single-b,37,37,62ab6a6e73301fb8f71cc87fa200e28c3008a4cbfd62fe740e91e050d5b05630,31e616a0da124ab5ee9549faed507035fb92f6ff970bc2121275f6b5e097fdad,A asks B to stop relying on the ordinary explanation and take one action under the unusual one.,internal-editorial-rewrite,False,False
D157,D157-single-a,38,33,151c0b9ee8cc99d44583b9a9220936b96c6b51cbdf421104cbe9d5c2447d1f50,f4ea032ba6de9f72a3a8fbbbf8ab1f9c9cc3f6cc740de2f4c1cd8cfb78f3a0e9,A manages the impossible consequences while concealing the casual action that caused them.,internal-editorial-rewrite,False,False
D157,D157-single-b,32,36,a4b2615ba8170c49c89d66d1f6faef89c9d73cd0fcf98440137e0e0155bf27e6,4ba87f9259a070fea3300bd8d3ebeb520660e8e1b0eede39f90efd5137b2e79c,A manages the impossible consequences while concealing the casual action that caused them.,internal-editorial-rewrite,False,False
